province;red;green;blue;x;x
9963;33;42;253;PROV9963;x
9964;56;110;247;PROV9964;x
9965;213;91;227;PROV9965;x
9966;126;71;113;PROV9966;x
9967;229;109;246;PROV9967;x
9968;231;80;221;PROV9968;x
9969;216;179;173;PROV9969;x
9970;141;91;203;PROV9970;x
9971;190;122;184;PROV9971;x
9972;44;182;64;PROV9972;x
9973;242;68;193;PROV9973;x
9974;241;174;160;PROV9974;x
9975;65;173;254;PROV9975;x
9976;79;127;180;PROV9976;x
9977;39;182;242;PROV9977;x
9978;121;208;182;PROV9978;x
9979;228;66;190;PROV9979;x
9980;51;68;126;PROV9980;x
9981;217;147;206;PROV9981;x
9982;80;120;243;PROV9982;x
9983;92;198;164;PROV9983;x
9984;193;138;33;PROV9984;x
9985;175;242;190;PROV9985;x
9986;116;195;161;PROV9986;x
9987;221;166;82;PROV9987;x
9988;215;98;169;PROV9988;x
9989;31;70;145;PROV9989;x
9990;129;220;254;PROV9990;x
9991;97;54;56;PROV9991;x
9992;209;239;82;PROV9992;x
9993;41;242;183;PROV9993;x
9994;46;101;73;PROV9994;x
9995;239;201;221;PROV9995;x
9996;247;142;126;PROV9996;x
9997;58;84;156;PROV9997;x
9998;73;223;46;PROV9998;x
9999;71;119;52;PROV9999;x
10000;104;90;157;PROV10000;x
10001;49;93;173;PROV10001;x
10002;33;108;217;PROV10002;x
10003;163;161;210;PROV10003;x
10004;108;210;179;PROV10004;x
10005;153;232;59;PROV10005;x
10006;120;231;152;PROV10006;x
10007;49;100;166;PROV10007;x
10008;127;53;86;PROV10008;x
10009;40;167;150;PROV10009;x
10010;60;191;181;PROV10010;x
10011;56;251;37;PROV10011;x
10012;155;235;122;PROV10012;x
10013;33;113;235;PROV10013;x
10014;170;204;129;PROV10014;x
10015;232;175;246;PROV10015;x
10016;241;205;142;PROV10016;x
10017;154;156;81;PROV10017;x
10018;228;254;248;PROV10018;x
10019;37;161;85;PROV10019;x
10020;161;153;249;PROV10020;x
10021;90;78;48;PROV10021;x
10022;253;126;235;PROV10022;x
10023;52;220;251;PROV10023;x
10024;59;199;181;PROV10024;x
10025;203;133;150;PROV10025;x
10026;66;150;132;PROV10026;x
10027;94;53;216;PROV10027;x
10028;130;82;252;PROV10028;x
10029;44;148;104;PROV10029;x
10030;67;127;214;PROV10030;x
10031;241;109;156;PROV10031;x
10032;111;234;78;PROV10032;x
10033;41;219;240;PROV10033;x
10034;146;125;212;PROV10034;x
10035;155;55;150;PROV10035;x
10036;127;225;41;PROV10036;x
10037;207;96;129;PROV10037;x
10038;62;83;172;PROV10038;x
10039;237;153;73;PROV10039;x
10040;238;37;102;PROV10040;x
10041;177;247;101;PROV10041;x
10042;221;216;54;PROV10042;x
10043;249;210;171;PROV10043;x
10044;83;83;89;PROV10044;x
10045;231;145;66;PROV10045;x
10046;108;230;57;PROV10046;x
10047;93;114;60;PROV10047;x
10048;115;209;55;PROV10048;x
10049;239;128;110;PROV10049;x
10050;35;57;211;PROV10050;x
10051;168;224;132;PROV10051;x
10052;140;189;93;PROV10052;x
10053;126;133;45;PROV10053;x
10054;124;153;43;PROV10054;x
10055;70;85;192;PROV10055;x
10056;136;159;177;PROV10056;x
10057;46;137;121;PROV10057;x
10058;179;114;162;PROV10058;x
10059;71;135;37;PROV10059;x
10060;253;39;112;PROV10060;x
10061;90;78;55;PROV10061;x
10062;133;93;176;PROV10062;x
10063;188;222;71;PROV10063;x
10064;218;34;67;PROV10064;x
10065;162;223;215;PROV10065;x
10066;46;74;153;PROV10066;x
10067;187;243;175;PROV10067;x
10068;119;243;139;PROV10068;x
10069;225;98;83;PROV10069;x
10070;86;127;123;PROV10070;x
10071;188;64;105;PROV10071;x
10072;242;192;246;PROV10072;x
10073;45;202;192;PROV10073;x
10074;136;83;132;PROV10074;x
10075;83;47;145;PROV10075;x
10076;138;165;161;PROV10076;x
10077;143;157;89;PROV10077;x
10078;134;43;105;PROV10078;x
10079;66;217;153;PROV10079;x
10080;242;161;162;PROV10080;x
10081;198;229;188;PROV10081;x
10082;140;59;137;PROV10082;x
10083;161;102;185;PROV10083;x
10084;60;81;190;PROV10084;x
10085;73;65;226;PROV10085;x
10086;248;53;74;PROV10086;x
10087;247;202;216;PROV10087;x
10088;217;74;162;PROV10088;x
10089;45;138;179;PROV10089;x
10090;171;234;240;PROV10090;x
10091;68;149;176;PROV10091;x
10092;224;140;72;PROV10092;x
10093;212;91;250;PROV10093;x
10094;208;232;93;PROV10094;x
10095;154;90;232;PROV10095;x
10096;133;72;194;PROV10096;x
10097;200;236;185;PROV10097;x
10098;55;125;176;PROV10098;x
10099;213;244;123;PROV10099;x
10100;200;247;187;PROV10100;x
10101;44;104;180;PROV10101;x
10102;183;66;217;PROV10102;x
10103;78;68;225;PROV10103;x
10104;153;241;216;PROV10104;x
10105;86;145;77;PROV10105;x
10106;202;68;191;PROV10106;x
10107;75;213;153;PROV10107;x
10108;216;53;158;PROV10108;x
10109;142;186;221;PROV10109;x
10110;104;250;242;PROV10110;x
10111;225;61;120;PROV10111;x
10112;174;140;241;PROV10112;x
10113;81;204;36;PROV10113;x
10114;231;61;212;PROV10114;x
10115;243;77;250;PROV10115;x
10116;224;224;234;PROV10116;x
10117;129;41;206;PROV10117;x
10118;187;154;64;PROV10118;x
10119;63;82;80;PROV10119;x
10120;52;71;134;PROV10120;x
10121;251;229;72;PROV10121;x
10122;238;183;209;PROV10122;x
10123;125;167;35;PROV10123;x
10124;90;150;118;PROV10124;x
10125;184;98;181;PROV10125;x
10126;195;227;231;PROV10126;x
10127;163;173;217;PROV10127;x
10128;241;230;239;PROV10128;x
10129;65;67;162;PROV10129;x
10130;86;140;87;PROV10130;x
10131;191;59;163;PROV10131;x
10132;156;235;87;PROV10132;x
10133;170;35;148;PROV10133;x
10134;70;128;87;PROV10134;x
10135;228;68;145;PROV10135;x
10136;118;32;85;PROV10136;x
10137;137;123;109;PROV10137;x
10138;103;143;153;PROV10138;x
10139;172;39;253;PROV10139;x
10140;87;202;145;PROV10140;x
10141;77;69;57;PROV10141;x
10142;203;153;121;PROV10142;x
10143;209;58;118;PROV10143;x
10144;124;54;222;PROV10144;x
10145;112;122;74;PROV10145;x
10146;160;43;191;PROV10146;x
10147;124;202;65;PROV10147;x
10148;106;203;46;PROV10148;x
10149;232;118;170;PROV10149;x
10150;40;238;226;PROV10150;x
10151;88;112;87;PROV10151;x
10152;33;247;89;PROV10152;x
10153;59;54;169;PROV10153;x
10154;54;163;229;PROV10154;x
10155;222;42;98;PROV10155;x
10156;142;245;50;PROV10156;x
10157;108;42;250;PROV10157;x
10158;92;218;30;PROV10158;x
10159;110;225;120;PROV10159;x
10160;40;225;65;PROV10160;x
10161;205;199;74;PROV10161;x
10162;146;66;197;PROV10162;x
10163;164;109;129;PROV10163;x
10164;239;130;243;PROV10164;x
10165;51;100;68;PROV10165;x
10166;90;139;191;PROV10166;x
10167;203;120;127;PROV10167;x
10168;150;186;226;PROV10168;x
10169;231;251;149;PROV10169;x
10170;86;178;52;PROV10170;x
10171;224;48;83;PROV10171;x
10172;134;103;218;PROV10172;x
10173;185;105;231;PROV10173;x
10174;175;124;167;PROV10174;x
10175;36;70;147;PROV10175;x
10176;217;49;115;PROV10176;x
10177;183;92;135;PROV10177;x
10178;193;85;43;PROV10178;x
10179;103;169;70;PROV10179;x
10180;77;107;186;PROV10180;x
10181;107;45;111;PROV10181;x
10182;190;172;252;PROV10182;x
10183;104;160;63;PROV10183;x
10184;214;76;142;PROV10184;x
10185;216;229;92;PROV10185;x
10186;89;224;210;PROV10186;x
10187;32;124;158;PROV10187;x
10188;191;70;211;PROV10188;x
10189;203;196;47;PROV10189;x
10190;205;112;190;PROV10190;x
10191;191;109;154;PROV10191;x
10192;234;98;108;PROV10192;x
10193;85;101;153;PROV10193;x
10194;150;142;143;PROV10194;x
10195;81;224;46;PROV10195;x
10196;248;231;111;PROV10196;x
10197;206;43;200;PROV10197;x
10198;114;74;238;PROV10198;x
10199;57;171;229;PROV10199;x
10200;155;241;231;PROV10200;x
10201;234;154;78;PROV10201;x
10202;128;53;222;PROV10202;x
10203;242;236;161;PROV10203;x
10204;238;33;153;PROV10204;x
10205;87;136;237;PROV10205;x
10206;44;139;101;PROV10206;x
10207;194;209;219;PROV10207;x
10208;191;254;98;PROV10208;x
10209;245;107;64;PROV10209;x
10210;171;206;182;PROV10210;x
10211;133;184;114;PROV10211;x
10212;177;171;242;PROV10212;x
10213;95;208;200;PROV10213;x
10214;79;35;250;PROV10214;x
10215;204;222;40;PROV10215;x
10216;76;56;192;PROV10216;x
10217;31;43;61;PROV10217;x
10218;158;215;61;PROV10218;x
10219;41;72;155;PROV10219;x
10220;235;137;201;PROV10220;x
10221;187;101;60;PROV10221;x
10222;234;134;103;PROV10222;x
10223;68;165;220;PROV10223;x
10224;249;204;185;PROV10224;x
10225;155;145;204;PROV10225;x
10226;224;241;61;PROV10226;x
10227;87;199;80;PROV10227;x
10228;126;169;193;PROV10228;x
10229;150;230;224;PROV10229;x
10230;82;165;129;PROV10230;x
10231;117;115;101;PROV10231;x
10232;254;146;189;PROV10232;x
10233;219;225;118;PROV10233;x
10234;191;38;146;PROV10234;x
10235;121;161;119;PROV10235;x
10236;114;156;254;PROV10236;x
10237;45;34;45;PROV10237;x
10238;197;150;190;PROV10238;x
10239;189;154;162;PROV10239;x
10240;129;50;226;PROV10240;x
10241;154;225;123;PROV10241;x
10242;73;248;192;PROV10242;x
10243;163;133;86;PROV10243;x
10244;32;128;142;PROV10244;x
10245;213;87;52;PROV10245;x
10246;145;136;130;PROV10246;x
10247;230;46;132;PROV10247;x
10248;100;96;67;PROV10248;x
10249;69;181;56;PROV10249;x
10250;32;216;191;PROV10250;x
10251;53;247;93;PROV10251;x
10252;187;234;45;PROV10252;x
10253;162;77;168;PROV10253;x
10254;181;205;52;PROV10254;x
10255;198;42;161;PROV10255;x
10256;158;238;93;PROV10256;x
10257;168;73;48;PROV10257;x
10258;62;154;33;PROV10258;x
10259;124;83;158;PROV10259;x
10260;85;33;97;PROV10260;x
10261;166;161;171;PROV10261;x
10262;149;234;136;PROV10262;x
10263;79;56;107;PROV10263;x
10264;216;78;95;PROV10264;x
10265;109;157;84;PROV10265;x
10266;161;166;197;PROV10266;x
10267;218;118;173;PROV10267;x
10268;172;245;122;PROV10268;x
10269;89;92;180;PROV10269;x
10270;141;106;74;PROV10270;x
10271;101;45;74;PROV10271;x
10272;135;78;63;PROV10272;x
10273;54;108;212;PROV10273;x
10274;240;162;89;PROV10274;x
10275;215;101;105;PROV10275;x
10276;193;45;181;PROV10276;x
10277;104;178;122;PROV10277;x
10278;155;202;72;PROV10278;x
10279;253;232;243;PROV10279;x
10280;43;245;219;PROV10280;x
10281;182;149;162;PROV10281;x
10282;44;145;63;PROV10282;x
10283;50;228;109;PROV10283;x
10284;50;136;87;PROV10284;x
10285;239;233;211;PROV10285;x
10286;113;212;174;PROV10286;x
10287;47;151;77;PROV10287;x
10288;254;67;182;PROV10288;x
10289;206;201;97;PROV10289;x
10290;32;137;101;PROV10290;x
10291;75;41;118;PROV10291;x
10292;248;88;42;PROV10292;x
10293;182;201;210;PROV10293;x
10294;72;172;71;PROV10294;x
10295;102;83;72;PROV10295;x
10296;64;170;224;PROV10296;x
10297;98;251;124;PROV10297;x
10298;172;182;112;PROV10298;x
10299;234;92;199;PROV10299;x
10300;220;48;121;PROV10300;x
10301;38;230;124;PROV10301;x
10302;224;246;175;PROV10302;x
10303;198;186;41;PROV10303;x
10304;219;229;233;PROV10304;x
10305;35;182;238;PROV10305;x
10306;140;172;61;PROV10306;x
10307;128;170;222;PROV10307;x
10308;81;231;45;PROV10308;x
10309;249;106;160;PROV10309;x
10310;185;202;138;PROV10310;x
10311;41;106;153;PROV10311;x
10312;205;93;108;PROV10312;x
10313;202;94;178;PROV10313;x
10314;79;172;237;PROV10314;x
10315;37;134;51;PROV10315;x
10316;145;166;30;PROV10316;x
10317;128;124;175;PROV10317;x
10318;168;122;133;PROV10318;x
10319;153;211;253;PROV10319;x
10320;109;230;170;PROV10320;x
10321;44;43;239;PROV10321;x
10322;158;207;153;PROV10322;x
10323;110;85;118;PROV10323;x
10324;160;192;107;PROV10324;x
10325;137;79;252;PROV10325;x
10326;239;73;126;PROV10326;x
10327;249;133;194;PROV10327;x
10328;159;86;107;PROV10328;x
10329;218;127;239;PROV10329;x
10330;50;81;137;PROV10330;x
10331;109;122;119;PROV10331;x
10332;37;64;158;PROV10332;x
10333;253;134;181;PROV10333;x
10334;153;65;111;PROV10334;x
10335;167;223;186;PROV10335;x
10336;98;60;72;PROV10336;x
10337;135;168;168;PROV10337;x
10338;157;115;126;PROV10338;x
10339;231;139;212;PROV10339;x
10340;161;195;110;PROV10340;x
10341;168;89;34;PROV10341;x
10342;236;80;100;PROV10342;x
10343;242;130;44;PROV10343;x
10344;123;241;193;PROV10344;x
10345;199;126;98;PROV10345;x
10346;113;247;118;PROV10346;x
10347;176;149;97;PROV10347;x
10348;196;170;167;PROV10348;x
10349;224;207;37;PROV10349;x
10350;247;61;179;PROV10350;x
10351;201;121;194;PROV10351;x
10352;101;239;230;PROV10352;x
10353;107;186;172;PROV10353;x
10354;116;110;185;PROV10354;x
10355;58;41;182;PROV10355;x
10356;229;212;244;PROV10356;x
10357;58;148;147;PROV10357;x
10358;123;240;75;PROV10358;x
10359;42;226;174;PROV10359;x
10360;121;42;127;PROV10360;x
10361;120;177;150;PROV10361;x
10362;253;128;141;PROV10362;x
10363;123;35;91;PROV10363;x
10364;200;89;69;PROV10364;x
10365;166;168;159;PROV10365;x
10366;240;249;250;PROV10366;x
10367;48;219;168;PROV10367;x
10368;62;108;135;PROV10368;x
10369;149;89;42;PROV10369;x
10370;85;240;174;PROV10370;x
10371;74;54;115;PROV10371;x
10372;116;193;119;PROV10372;x
10373;61;230;114;PROV10373;x
10374;132;189;142;PROV10374;x
10375;85;178;181;PROV10375;x
10376;35;130;88;PROV10376;x
10377;45;136;47;PROV10377;x
10378;132;74;61;PROV10378;x
10379;185;87;98;PROV10379;x
10380;45;134;68;PROV10380;x
10381;128;67;50;PROV10381;x
10382;172;155;65;PROV10382;x
10383;209;79;230;PROV10383;x
10384;69;208;49;PROV10384;x
10385;165;170;59;PROV10385;x
10386;56;231;184;PROV10386;x
10387;209;143;213;PROV10387;x
10388;209;70;133;PROV10388;x
10389;156;197;235;PROV10389;x
10390;83;186;135;PROV10390;x
10391;50;46;126;PROV10391;x
10392;75;34;152;PROV10392;x
10393;121;168;52;PROV10393;x
10394;145;81;80;PROV10394;x
10395;112;230;183;PROV10395;x
10396;253;221;158;PROV10396;x
10397;32;158;111;PROV10397;x
10398;168;90;245;PROV10398;x
10399;110;173;252;PROV10399;x
10400;172;45;213;PROV10400;x
10401;85;155;148;PROV10401;x
10402;124;49;192;PROV10402;x
10403;177;120;166;PROV10403;x
10404;161;189;93;PROV10404;x
10405;162;93;92;PROV10405;x
10406;162;126;94;PROV10406;x
10407;205;158;230;PROV10407;x
10408;106;81;57;PROV10408;x
10409;54;136;210;PROV10409;x
10410;135;219;115;PROV10410;x
10411;93;90;181;PROV10411;x
10412;187;243;210;PROV10412;x
10413;245;105;131;PROV10413;x
10414;247;125;223;PROV10414;x
10415;47;36;251;PROV10415;x
10416;183;203;76;PROV10416;x
10417;188;222;142;PROV10417;x
10418;238;233;103;PROV10418;x
10419;120;100;168;PROV10419;x
10420;236;72;155;PROV10420;x
10421;80;37;241;PROV10421;x
10422;195;98;33;PROV10422;x
10423;165;229;138;PROV10423;x
10424;138;214;83;PROV10424;x
10425;128;114;211;PROV10425;x
10426;88;36;130;PROV10426;x
10427;213;207;46;PROV10427;x
10428;68;220;236;PROV10428;x
10429;107;97;172;PROV10429;x
10430;72;39;63;PROV10430;x
10431;230;197;117;PROV10431;x
10432;237;107;192;PROV10432;x
10433;248;47;228;PROV10433;x
10434;192;79;38;PROV10434;x
10435;89;139;149;PROV10435;x
10436;147;61;93;PROV10436;x
10437;68;52;120;PROV10437;x
10438;138;41;71;PROV10438;x
10439;34;184;242;PROV10439;x
10440;176;88;162;PROV10440;x
10441;221;95;204;PROV10441;x
10442;50;153;172;PROV10442;x
10443;124;105;184;PROV10443;x
10444;192;220;189;PROV10444;x
10445;73;131;171;PROV10445;x
10446;228;206;226;PROV10446;x
10447;217;215;65;PROV10447;x
10448;109;34;241;PROV10448;x
10449;197;122;185;PROV10449;x
10450;75;233;178;PROV10450;x
10451;204;102;213;PROV10451;x
10452;96;226;239;PROV10452;x
10453;88;68;241;PROV10453;x
10454;231;53;210;PROV10454;x
10455;164;130;87;PROV10455;x
10456;185;95;165;PROV10456;x
10457;155;60;232;PROV10457;x
10458;46;213;128;PROV10458;x
10459;126;141;90;PROV10459;x
10460;217;107;60;PROV10460;x
10461;241;78;127;PROV10461;x
10462;35;242;147;PROV10462;x
10463;230;232;159;PROV10463;x
10464;187;170;167;PROV10464;x
10465;239;240;192;PROV10465;x
10466;110;199;158;PROV10466;x
10467;184;42;56;PROV10467;x
10468;50;175;202;PROV10468;x
10469;200;188;143;PROV10469;x
10470;115;224;114;PROV10470;x
10471;178;125;216;PROV10471;x
10472;210;245;229;PROV10472;x
10473;113;158;143;PROV10473;x
10474;194;209;118;PROV10474;x
10475;36;223;145;PROV10475;x
10476;94;62;227;PROV10476;x
10477;190;45;196;PROV10477;x
10478;187;63;94;PROV10478;x
10479;33;221;157;PROV10479;x
10480;179;90;84;PROV10480;x
10481;33;145;37;PROV10481;x
10482;74;38;74;PROV10482;x
10483;206;58;250;PROV10483;x
10484;217;252;71;PROV10484;x
10485;45;244;88;PROV10485;x
10486;193;44;206;PROV10486;x
10487;87;135;155;PROV10487;x
10488;173;246;92;PROV10488;x
10489;152;206;53;PROV10489;x
10490;101;188;97;PROV10490;x
10491;89;190;94;PROV10491;x
10492;110;216;214;PROV10492;x
10493;100;143;33;PROV10493;x
10494;231;228;48;PROV10494;x
10495;155;171;73;PROV10495;x
10496;36;95;207;PROV10496;x
10497;206;121;210;PROV10497;x
10498;183;117;220;PROV10498;x
10499;83;156;47;PROV10499;x
10500;237;84;107;PROV10500;x
10501;227;145;93;PROV10501;x
10502;228;211;84;PROV10502;x
10503;248;112;82;PROV10503;x
10504;247;241;246;PROV10504;x
10505;152;194;206;PROV10505;x
10506;190;47;104;PROV10506;x
10507;48;145;141;PROV10507;x
10508;101;150;96;PROV10508;x
10509;142;160;103;PROV10509;x
10510;128;57;90;PROV10510;x
10511;196;118;89;PROV10511;x
10512;181;34;113;PROV10512;x
10513;209;182;215;PROV10513;x
10514;244;42;237;PROV10514;x
10515;154;214;135;PROV10515;x
10516;218;61;177;PROV10516;x
10517;44;147;138;PROV10517;x
10518;198;218;193;PROV10518;x
10519;220;156;249;PROV10519;x
10520;251;115;80;PROV10520;x
10521;235;150;85;PROV10521;x
10522;247;80;153;PROV10522;x
10523;186;226;190;PROV10523;x
10524;122;235;120;PROV10524;x
10525;143;59;133;PROV10525;x
10526;159;201;191;PROV10526;x
10527;216;178;129;PROV10527;x
10528;180;114;164;PROV10528;x
10529;206;253;154;PROV10529;x
10530;151;215;133;PROV10530;x
10531;118;213;96;PROV10531;x
10532;165;38;147;PROV10532;x
10533;181;162;164;PROV10533;x
10534;236;62;90;PROV10534;x
10535;242;176;167;PROV10535;x
10536;48;84;189;PROV10536;x
10537;90;91;209;PROV10537;x
10538;88;65;192;PROV10538;x
10539;206;85;65;PROV10539;x
10540;175;70;81;PROV10540;x
10541;253;65;40;PROV10541;x
10542;86;34;52;PROV10542;x
10543;54;233;50;PROV10543;x
10544;241;232;68;PROV10544;x
10545;57;234;146;PROV10545;x
10546;69;192;192;PROV10546;x
10547;252;188;199;PROV10547;x
10548;220;91;154;PROV10548;x
10549;178;60;178;PROV10549;x
10550;158;213;208;PROV10550;x
10551;112;238;251;PROV10551;x
10552;79;185;172;PROV10552;x
10553;144;248;105;PROV10553;x
10554;168;103;113;PROV10554;x
10555;171;60;85;PROV10555;x
10556;75;167;147;PROV10556;x
10557;127;177;136;PROV10557;x
10558;136;62;229;PROV10558;x
10559;141;163;228;PROV10559;x
10560;129;150;49;PROV10560;x
10561;97;159;226;PROV10561;x
10562;200;199;251;PROV10562;x
10563;150;244;37;PROV10563;x
10564;50;137;194;PROV10564;x
10565;124;82;242;PROV10565;x
10566;70;36;254;PROV10566;x
10567;123;113;76;PROV10567;x
10568;90;238;113;PROV10568;x
10569;240;230;205;PROV10569;x
10570;52;192;52;PROV10570;x
10571;198;45;128;PROV10571;x
10572;85;101;199;PROV10572;x
10573;142;225;116;PROV10573;x
10574;88;180;177;PROV10574;x
10575;140;107;70;PROV10575;x
10576;197;42;235;PROV10576;x
10577;241;101;156;PROV10577;x
10578;229;36;67;PROV10578;x
10579;228;36;175;PROV10579;x
10580;142;215;223;PROV10580;x
10581;76;127;81;PROV10581;x
10582;240;107;121;PROV10582;x
10583;95;68;235;PROV10583;x
10584;72;183;66;PROV10584;x
10585;167;64;188;PROV10585;x
10586;154;205;161;PROV10586;x
10587;73;72;217;PROV10587;x
10588;224;65;121;PROV10588;x
10589;150;223;39;PROV10589;x
10590;91;112;94;PROV10590;x
10591;53;254;40;PROV10591;x
10592;147;42;82;PROV10592;x
10593;125;154;254;PROV10593;x
10594;203;131;229;PROV10594;x
10595;254;199;173;PROV10595;x
10596;120;91;226;PROV10596;x
10597;134;103;85;PROV10597;x
10598;44;99;172;PROV10598;x
10599;36;106;92;PROV10599;x
10600;215;119;138;PROV10600;x
10601;112;34;211;PROV10601;x
10602;171;49;183;PROV10602;x
10603;56;50;51;PROV10603;x
10604;135;58;81;PROV10604;x
10605;161;124;196;PROV10605;x
10606;243;225;121;PROV10606;x
10607;203;60;161;PROV10607;x
10608;67;212;38;PROV10608;x
10609;38;39;185;PROV10609;x
10610;122;141;191;PROV10610;x
10611;245;165;65;PROV10611;x
10612;146;121;127;PROV10612;x
10613;48;113;179;PROV10613;x
10614;244;94;71;PROV10614;x
10615;204;253;74;PROV10615;x
10616;34;137;229;PROV10616;x
10617;231;47;136;PROV10617;x
10618;225;41;89;PROV10618;x
10619;231;74;77;PROV10619;x
10620;202;162;40;PROV10620;x
10621;253;188;163;PROV10621;x
10622;115;145;148;PROV10622;x
10623;46;45;33;PROV10623;x
10624;98;225;141;PROV10624;x
10625;196;213;221;PROV10625;x
10626;120;118;213;PROV10626;x
10627;218;34;156;PROV10627;x
10628;210;146;124;PROV10628;x
10629;85;49;154;PROV10629;x
10630;230;169;77;PROV10630;x
10631;80;100;205;PROV10631;x
10632;169;246;160;PROV10632;x
10633;163;119;138;PROV10633;x
10634;181;243;121;PROV10634;x
10635;226;162;77;PROV10635;x
10636;249;59;82;PROV10636;x
10637;122;141;211;PROV10637;x
10638;118;238;157;PROV10638;x
10639;138;72;71;PROV10639;x
10640;69;60;125;PROV10640;x
10641;249;70;130;PROV10641;x
10642;211;48;154;PROV10642;x
10643;190;57;222;PROV10643;x
10644;90;212;253;PROV10644;x
10645;105;67;46;PROV10645;x
10646;64;239;239;PROV10646;x
10647;76;90;245;PROV10647;x
10648;101;138;58;PROV10648;x
10649;121;217;117;PROV10649;x
10650;78;61;204;PROV10650;x
10651;119;123;89;PROV10651;x
10652;42;187;203;PROV10652;x
10653;246;44;144;PROV10653;x
10654;177;88;32;PROV10654;x
10655;115;62;183;PROV10655;x
10656;141;103;87;PROV10656;x
10657;87;247;224;PROV10657;x
10658;135;177;186;PROV10658;x
10659;101;120;86;PROV10659;x
10660;67;142;250;PROV10660;x
10661;47;226;118;PROV10661;x
10662;194;92;135;PROV10662;x
10663;125;153;32;PROV10663;x
10664;243;240;105;PROV10664;x
10665;130;163;204;PROV10665;x
10666;171;191;212;PROV10666;x
10667;146;62;130;PROV10667;x
10668;120;161;39;PROV10668;x
10669;46;174;179;PROV10669;x
10670;87;140;200;PROV10670;x
10671;36;97;91;PROV10671;x
10672;94;48;205;PROV10672;x
10673;95;74;59;PROV10673;x
10674;118;217;124;PROV10674;x
10675;221;147;192;PROV10675;x
10676;111;226;211;PROV10676;x
10677;137;151;206;PROV10677;x
10678;68;156;194;PROV10678;x
10679;243;103;185;PROV10679;x
10680;125;81;154;PROV10680;x
10681;75;67;43;PROV10681;x
10682;86;236;173;PROV10682;x
10683;44;65;144;PROV10683;x
10684;253;105;147;PROV10684;x
10685;182;58;99;PROV10685;x
10686;36;153;43;PROV10686;x
10687;102;190;202;PROV10687;x
10688;222;205;244;PROV10688;x
10689;249;222;196;PROV10689;x
10690;152;106;199;PROV10690;x
10691;49;225;247;PROV10691;x
10692;160;72;179;PROV10692;x
10693;111;164;165;PROV10693;x
10694;48;96;191;PROV10694;x
